Incident Date,State,City Or County,Day,Day of week,Month,Weekend,Holiday
2020-12-18,California,Bakersfield,18,4,12,0,0
2020-12-18,West Virginia,Charleston,18,4,12,0,0
2020-12-18,Texas,New Caney,18,4,12,0,0
2020-12-18,Alabama,Birmingham,18,4,12,0,0
2020-12-18,Texas,Carrollton,18,4,12,0,0
2020-12-18,California,Fresno,18,4,12,0,0
2020-12-18,Nevada,North Las Vegas,18,4,12,0,0
2020-12-18,Kentucky,Louisville,18,4,12,0,0
2020-12-18,South Carolina,Florence,18,4,12,0,0
2020-12-19,Wisconsin,Milwaukee,19,5,12,1,0
2020-12-19,Texas,Corpus Christi,19,5,12,1,0
2020-12-19,Louisiana,Opelousas,19,5,12,1,0
2020-12-19,Michigan,Flint,19,5,12,1,0
2020-12-19,Arizona,Tucson,19,5,12,1,0
2020-12-19,Oklahoma,Oklahoma City,19,5,12,1,0
2020-12-19,Ohio,Fairfield,19,5,12,1,0
2020-12-19,Arkansas,Camden,19,5,12,1,0
2020-12-19,Texas,Dallas,19,5,12,1,0
2020-12-19,Alabama,Montgomery,19,5,12,1,0
2020-12-19,North Carolina,Durham,19,5,12,1,0
2020-12-19,Texas,Houston,19,5,12,1,0
2020-12-19,Ohio,Akron,19,5,12,1,0
2020-12-19,Ohio,Cleveland,19,5,12,1,0
2020-12-19,Alabama,Montgomery,19,5,12,1,0
2020-12-19,California,San Mateo,19,5,12,1,0
2020-12-19,Maryland,Baltimore,19,5,12,1,0
2020-12-19,Texas,Rowlett,19,5,12,1,0
2020-12-19,Illinois,Chicago,19,5,12,1,0
2020-12-19,Illinois,Chicago,19,5,12,1,0
2020-12-19,Illinois,Chicago,19,5,12,1,0
2020-12-19,Florida,Fort Lauderdale,19,5,12,1,0
2020-12-19,Ohio,Toledo,19,5,12,1,0
2020-12-19,Ohio,Columbus,19,5,12,1,0
2020-12-19,Illinois,Chicago,19,5,12,1,0
2020-12-19,Arkansas,Little Rock,19,5,12,1,0
2020-12-19,Georgia,Adel,19,5,12,1,0
2020-12-19,Arizona,Phoenix,19,5,12,1,0
2020-12-19,Missouri,Columbia,19,5,12,1,0
2020-12-19,Arizona,Tucson,19,5,12,1,0
2020-12-19,Michigan,Albion,19,5,12,1,0
2020-12-19,Indiana,Oakland City,19,5,12,1,0
2020-12-19,California,Inglewood (Lennox),19,5,12,1,0
2020-12-19,Texas,Dallas,19,5,12,1,0
2020-12-19,South Carolina,Columbia,19,5,12,1,0
2020-12-19,New Jersey,Stanhope,19,5,12,1,0
2020-12-19,California,Fresno,19,5,12,1,0
2020-12-19,Colorado,Montrose,19,5,12,1,0
2020-12-19,New Mexico,Las Cruces,19,5,12,1,0
2020-12-19,Ohio,Cleveland,19,5,12,1,0
2020-12-19,Texas,Kyle,19,5,12,1,0
2020-12-19,Louisiana,New Iberia,19,5,12,1,0
2020-12-19,Arkansas,Little Rock,19,5,12,1,0
2020-12-19,Indiana,Indianapolis,19,5,12,1,0
2020-12-19,New York,Staten Island,19,5,12,1,0
2020-12-19,California,Los Angeles,19,5,12,1,0
2020-12-19,California,Oakland,19,5,12,1,0
2020-12-19,California,Antelope,19,5,12,1,0
2020-12-19,New York,Rochester,19,5,12,1,0
2020-12-19,Missouri,Helena,19,5,12,1,0
2020-12-19,Kentucky,Louisville,19,5,12,1,0
2020-12-19,Ohio,Cleveland,19,5,12,1,0
2020-12-19,California,Inglewood (Lennox),19,5,12,1,0
2020-12-19,Kentucky,Corbin,19,5,12,1,0
2020-12-19,Georgia,Columbus,19,5,12,1,0
2020-12-19,Alabama,Wagarville,19,5,12,1,0
2020-12-19,Indiana,Gas City,19,5,12,1,0
2020-12-20,Missouri,Saint Louis,20,6,12,1,0
2020-12-20,Oklahoma,Tulsa,20,6,12,1,0
2020-12-20,Oklahoma,Sawyer,20,6,12,1,0
2020-12-20,Texas,Lufkin,20,6,12,1,0
2020-12-20,Texas,Humble,20,6,12,1,0
2020-12-20,Kentucky,Mayfield,20,6,12,1,0
2020-12-20,Tennessee,Memphis,20,6,12,1,0
2020-12-20,Alabama,Friendship,20,6,12,1,0
2020-12-20,Texas,Houston,20,6,12,1,0
2020-12-20,Illinois,Chicago,20,6,12,1,0
2020-12-20,Texas,Corpus Christi,20,6,12,1,0
2020-12-20,Florida,West Palm Beach,20,6,12,1,0
2020-12-20,Georgia,Decatur,20,6,12,1,0
2020-12-20,Florida,Miami,20,6,12,1,0
2020-12-20,North Carolina,Siler City,20,6,12,1,0
2020-12-20,Florida,Palmetto,20,6,12,1,0
2020-12-20,South Carolina,Pendleton,20,6,12,1,0
2020-12-20,Arizona,Mesa,20,6,12,1,0
2020-12-20,Georgia,Gordon,20,6,12,1,0
2020-12-20,Arizona,Tucson,20,6,12,1,0
2020-12-20,Missouri,Hazelwood,20,6,12,1,0
2020-12-20,Kansas,Kansas City,20,6,12,1,0
2020-12-20,Illinois,Chicago,20,6,12,1,0
2020-12-20,Maryland,Baltimore,20,6,12,1,0
2020-12-20,Virginia,Portsmouth,20,6,12,1,0
2020-12-20,Florida,Altamonte Springs,20,6,12,1,0
2020-12-20,Indiana,Merrillville,20,6,12,1,0
2020-12-20,Pennsylvania,Philadelphia,20,6,12,1,0
2020-12-20,Minnesota,Minneapolis,20,6,12,1,0
2020-12-20,Nebraska,Omaha,20,6,12,1,0
2020-12-20,Florida,Lake Worth,20,6,12,1,0
2020-12-20,California,Fresno,20,6,12,1,0
2020-12-20,South Carolina,Charleston,20,6,12,1,0
2020-12-20,Alaska,Anchorage,20,6,12,1,0
2020-12-20,Kansas,Kansas City,20,6,12,1,0
2020-12-20,Connecticut,Bridgeport,20,6,12,1,0
2020-12-20,Colorado,Denver,20,6,12,1,0
2020-12-20,Illinois,Rockford,20,6,12,1,0
2020-12-20,Indiana,Indianapolis,20,6,12,1,0
2020-12-20,California,Modesto,20,6,12,1,0
2020-12-20,Alabama,Selma,20,6,12,1,0
2020-12-20,Tennessee,Enville,20,6,12,1,0
2020-12-20,California,Lancaster,20,6,12,1,0
2020-12-20,Illinois,Rockford,20,6,12,1,0
2020-12-20,Maryland,Baltimore,20,6,12,1,0
2020-12-20,Louisiana,Baker,20,6,12,1,0
2020-12-20,Tennessee,Cookeville,20,6,12,1,0
2020-12-20,North Carolina,Hope Mills,20,6,12,1,0
2020-12-20,Tennessee,Memphis,20,6,12,1,0
2020-12-20,Tennessee,Memphis,20,6,12,1,0
2020-12-20,North Carolina,Fayetteville,20,6,12,1,0
2020-12-20,Illinois,Chicago,20,6,12,1,0
2020-12-20,Pennsylvania,Philadelphia,20,6,12,1,0
2020-12-20,Kentucky,East Bernstadt,20,6,12,1,0
2020-12-21,Texas,Liberty (county),21,0,12,0,0
2020-12-21,Pennsylvania,York,21,0,12,0,0
2020-12-21,Kentucky,Murray,21,0,12,0,0
2020-12-21,Texas,Houston,21,0,12,0,0
2020-12-21,Florida,Miami (Doral),21,0,12,0,0
2020-12-21,Tennessee,Nashville,21,0,12,0,0
2020-12-21,North Carolina,Gastonia,21,0,12,0,0
2020-12-21,Colorado,Alamosa,21,0,12,0,0
2020-12-21,Florida,Lake City,21,0,12,0,0
2020-12-21,California,Los Angeles,21,0,12,0,0
2020-12-21,Alabama,Mobile,21,0,12,0,0
2020-12-21,Ohio,Cincinnati,21,0,12,0,0
2020-12-21,Kentucky,Paris,21,0,12,0,0
2020-12-21,New York,Syracuse,21,0,12,0,0
2020-12-21,Maryland,Baltimore,21,0,12,0,0
2020-12-21,Tennessee,Memphis,21,0,12,0,0
2020-12-21,Ohio,Cleveland,21,0,12,0,0
2020-12-21,Florida,Orlando,21,0,12,0,0
2020-12-21,District of Columbia,Washington,21,0,12,0,0
2020-12-21,Missouri,Saint Louis (Jennings),21,0,12,0,0
2020-12-21,Illinois,Chicago,21,0,12,0,0
2020-12-21,Illinois,Chicago,21,0,12,0,0
2020-12-21,Delaware,Wilmington,21,0,12,0,0
2020-12-21,Florida,Saint Petersburg,21,0,12,0,0
2020-12-21,Tennessee,Memphis,21,0,12,0,0
2020-12-21,Kentucky,Louisville,21,0,12,0,0
2020-12-21,Texas,Houston,21,0,12,0,0
2020-12-21,Minnesota,Saint Paul,21,0,12,0,0
2020-12-21,Tennessee,Nashville,21,0,12,0,0
2020-12-21,New York,Hempstead,21,0,12,0,0
2020-12-21,Georgia,Atlanta,21,0,12,0,0
2020-12-21,Alabama,Athens,21,0,12,0,0
2020-12-21,California,San Francisco,21,0,12,0,0
2020-12-21,Texas,Houston,21,0,12,0,0
2020-12-21,Missouri,Springfield,21,0,12,0,0
2020-12-21,Florida,Fort Walton Beach,21,0,12,0,0
2020-12-21,Florida,Tampa,21,0,12,0,0
2020-12-21,Georgia,Macon,21,0,12,0,0
2020-12-21,South Carolina,Spartanburg,21,0,12,0,0
2020-12-21,California,Sacramento,21,0,12,0,0
2020-12-21,New York,Corona (Queens),21,0,12,0,0
2020-12-21,Maryland,Baltimore,21,0,12,0,0
2020-12-21,South Carolina,Columbia,21,0,12,0,0
2020-12-21,Ohio,Bedford (Bedford Heights),21,0,12,0,0
2020-12-21,New York,Brooklyn,21,0,12,0,0
2020-12-21,Illinois,Chicago,21,0,12,0,0
2020-12-21,North Carolina,Charlotte,21,0,12,0,0
2020-12-21,Michigan,Flint,21,0,12,0,0
2020-12-21,Maryland,Baltimore,21,0,12,0,0
2020-12-21,Michigan,Benton Harbor,21,0,12,0,0
2020-12-21,South Carolina,Ladson,21,0,12,0,0
2020-12-21,Texas,Nacogdoches,21,0,12,0,0
2020-12-21,Kansas,Wichita,21,0,12,0,0
2020-12-21,California,Los Angeles,21,0,12,0,0
2020-12-22,Kentucky,Louisville,22,1,12,0,0
2020-12-22,Missouri,Poplar Bluff,22,1,12,0,0
2020-12-22,Louisiana,Alexandria,22,1,12,0,0
2020-12-22,California,North Highlands,22,1,12,0,0
2020-12-22,Ohio,Columbus,22,1,12,0,0
2020-12-22,North Carolina,Saint Pauls,22,1,12,0,0
2020-12-22,New York,New York (Manhattan),22,1,12,0,0
2020-12-22,Tennessee,Memphis,22,1,12,0,0
2020-12-22,Mississippi,Jackson,22,1,12,0,0
2020-12-22,Indiana,Richmond,22,1,12,0,0
2020-12-22,New Jersey,Paterson,22,1,12,0,0
2020-12-22,Illinois,Chicago,22,1,12,0,0
2020-12-22,Indiana,Hammond,22,1,12,0,0
2020-12-22,California,Riverside,22,1,12,0,0
2020-12-22,Louisiana,New Orleans,22,1,12,0,0
2020-12-22,Massachusetts,Boston,22,1,12,0,0
2020-12-22,Kentucky,Louisville,22,1,12,0,0
2020-12-22,Arizona,Glendale,22,1,12,0,0
2020-12-22,Florida,Lake Worth (Lantana),22,1,12,0,0
2020-12-22,Texas,Lubbock,22,1,12,0,0
2020-12-22,Michigan,Saginaw,22,1,12,0,0
2020-12-22,California,Whittier,22,1,12,0,0
