Incident Date,State,City Or County,Address,# Victims Injured,# Victims Killed,# Subjects-Suspects Injured,# Subjects-Suspects Killed,# Subjects-Suspects Arrested,Operations,year,Participant Gender,Participant Name,Participant Age Group,# Casualties,Latitude,Longitude,Day Name,Month
2023-01-01,Ohio,Columbus,2830 Johnstown Rd,4.0,1.0,0.0,0.0,2.0,,2023,,,,5.0,39.9622601,-83.0007065,Sunday,January
2023-01-01,Pennsylvania,Allentown,1140 E Clair St,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,40.6022059,-75.4712794,Sunday,January
2023-01-03,Louisiana,New Orleans,2600 block of S. Rocheblave St,5.0,0.0,0.0,0.0,0.0,,2023,,,,5.0,29.9759983,-90.0782127,Tuesday,January
2023-01-03,District of Columbia,Washington,6200 block of Georgia Ave NW,3.0,1.0,0.0,0.0,0.0,,2023,,,,4.0,38.8950368,-77.0365427,Tuesday,January
2023-01-04,Virginia,Dumfries,17900 block of Milroy Dr,4.0,1.0,0.0,0.0,1.0,,2023,,,,5.0,55.069836,-3.6092292,Wednesday,January
2023-01-04,Maryland,Baltimore,4408 Edmondson Ave,4.0,1.0,0.0,0.0,1.0,,2023,,,,5.0,39.2908816,-76.610759,Wednesday,January
2023-01-04,Utah,Cedar City (Enoch),4923 N Albert Dr,0.0,7.0,0.0,1.0,0.0,,2023,,,,8.0,37.7023903,-113.08490952670252,Wednesday,January
2023-01-05,Louisiana,New Orleans,St Andrew St and Rev John Raphael Jr Way,3.0,2.0,0.0,0.0,0.0,,2023,,,,5.0,29.9759983,-90.0782127,Thursday,January
2023-01-05,Florida,Miami Gardens,17647 NW 27th Ave,10.0,0.0,0.0,0.0,0.0,,2023,,,,10.0,25.9420377,-80.2456045,Thursday,January
2023-01-06,California,San Francisco,600 block of Valencia St,3.0,1.0,0.0,0.0,0.0,,2023,,,,4.0,37.7790262,-122.419906,Friday,January
2023-01-06,Texas,Dallas,8544 Lazy Acres Cir,2.0,3.0,0.0,0.0,0.0,,2023,,,,5.0,32.7762719,-96.7968559,Friday,January
2023-01-07,Alabama,Huntsville,2817 Hwy 72 E,9.0,2.0,0.0,0.0,3.0,,2023,,,,11.0,34.729847,-86.5859011,Saturday,January
2023-01-07,North Carolina,High Point,2734 Mossy Meadow Dr,0.0,4.0,0.0,1.0,0.0,,2023,,,,5.0,35.9556924,-80.0053176,Saturday,January
2023-01-08,Georgia,Albany,1021 S McKinley St,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,41.000028,19.9999619,Sunday,January
2023-01-08,Minnesota,Minneapolis,930 Hennepin Ave,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,44.9772995,-93.2654692,Sunday,January
2023-01-09,Colorado,Denver,18th St and Blake St,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,39.7392364,-104.984862,Monday,January
2023-01-09,Minnesota,Minneapolis,2218 E Lake St,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,44.9772995,-93.2654692,Monday,January
2023-01-09,Pennsylvania,Philadelphia,3300 block of Guilford St,1.0,3.0,0.0,0.0,1.0,,2023,,,,4.0,39.9527237,-75.1635262,Monday,January
2023-01-13,Ohio,Cleveland,3719 Mack Ct,1.0,4.0,0.0,0.0,1.0,,2023,,,,5.0,41.4996574,-81.6936772,Friday,January
2023-01-14,Missouri,Saint Louis (Moline Acres),Berwyn Dr and Lanier Dr,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,38.7469948,-90.2401117,Saturday,January
2023-01-15,Arizona,Phoenix,S 46th Pl and E Broadway Rd,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,33.4484367,-112.074141,Sunday,January
2023-01-15,Florida,Homestead,700 block of SW Sixth St,3.0,1.0,0.0,0.0,0.0,,2023,,,,4.0,25.4718946,-80.4759905,Sunday,January
2023-01-15,Texas,Houston,5121 FM 1960 Rd W,4.0,1.0,0.0,0.0,0.0,,2023,,,,5.0,29.7589382,-95.3676974,Sunday,January
2023-01-15,Illinois,Rockford,2311 23rd St,1.0,3.0,1.0,0.0,0.0,,2023,,,,5.0,42.2713945,-89.093966,Sunday,January
2023-01-16,Florida,Fort Pierce,Avenue M and N 13th St,7.0,1.0,0.0,0.0,1.0,,2023,,,,8.0,27.4467056,-80.3256056,Monday,January
2023-01-16,Florida,Sanford,Rinehart Rd and Co Rd 46A,5.0,1.0,0.0,0.0,0.0,,2023,,,,6.0,35.4798757,-79.1802994,Monday,January
2023-01-16,California,Goshen,Harvest Ave and Rd 68,0.0,6.0,0.0,0.0,2.0,,2023,,,,6.0,41.5824086,-85.834366,Monday,January
2023-01-17,Texas,Houston,6729 Lockwood Dr,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,29.7589382,-95.3676974,Tuesday,January
2023-01-21,California,Monterey Park,122 W Garvey Ave,9.0,11.0,0.0,1.0,0.0,,2023,,,,21.0,34.051522,-118.129807,Saturday,January
2023-01-22,Louisiana,Baton Rouge,4619 Bennington Ave,12.0,0.0,0.0,0.0,3.0,,2023,,,,12.0,30.4494155,-91.1869659,Sunday,January
2023-01-22,Louisiana,Shreveport,1600 Sugar Ln,7.0,1.0,0.0,0.0,0.0,,2023,,,,8.0,32.4707862,-93.7559378,Sunday,January
2023-01-22,Mississippi,Robinsonville (Tunica Resorts),1010 Casino Center Dr,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,34.8177387,-90.30747360289472,Sunday,January
2023-01-23,California,Half Moon Bay,12761 San Mateo Rd,1.0,7.0,0.0,0.0,1.0,,2023,,,,8.0,52.3472138,-114.1766304,Monday,January
2023-01-23,California,Oakland,5910 MacArthur Blvd,4.0,1.0,0.0,0.0,1.0,,2023,,,,5.0,37.8044557,-122.271356,Monday,January
2023-01-23,Illinois,Chicago,2909 E 78th St,3.0,2.0,0.0,0.0,0.0,,2023,,,,5.0,41.8755616,-87.6244212,Monday,January
2023-01-24,North Carolina,Red Springs,100 block of Samuel Williams Dr,1.0,3.0,0.0,0.0,1.0,,2023,,,,4.0,34.815158,-79.1837649,Tuesday,January
2023-01-26,New Jersey,Newark,1079 Broad St,4.0,1.0,0.0,0.0,0.0,,2023,,,,5.0,40.735657,-74.1723667,Thursday,January
2023-01-26,Pennsylvania,Lancaster,525 N Franklin St,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,40.03813,-76.3056686,Thursday,January
2023-01-27,California,San Diego,62nd St and Akins Ave,3.0,1.0,0.0,0.0,1.0,,2023,,,,4.0,32.7174202,-117.1627728,Friday,January
2023-01-28,South Carolina,Andrews,Birch Creek Rd,2.0,2.0,0.0,0.0,1.0,,2023,,,,4.0,32.2690953,-102.6042447,Saturday,January
2023-01-28,California,Beverly Hills,2799 Ellison Dr,2.0,3.0,0.0,0.0,3.0,,2023,,,,5.0,34.0696501,-118.3963062,Saturday,January
2023-01-28,Texas,Austin,12636 Research Blvd,3.0,2.0,0.0,0.0,1.0,,2023,,,,5.0,30.2711286,-97.7436995,Saturday,January
2023-01-28,Pennsylvania,Philadelphia,Knorr St and Loretto Ave,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,39.9527237,-75.1635262,Saturday,January
2023-01-29,North Carolina,Greensboro,6400 W Market St,6.0,1.0,0.0,0.0,1.0,,2023,,,,7.0,36.0726355,-79.7919754,Sunday,January
2023-01-29,Ohio,Columbus,1680 Karl Ct,3.0,1.0,0.0,0.0,1.0,,2023,,,,4.0,39.9622601,-83.0007065,Sunday,January
2023-01-29,Tennessee,Luttrell,380 Clinch Valley Rd,0.0,4.0,0.0,1.0,0.0,,2023,,,,5.0,36.1995269,-83.7418507,Sunday,January
2023-01-30,Texas,Dallas,5800 block of Bonnie View Rd,3.0,1.0,1.0,0.0,1.0,,2023,,,,5.0,32.7762719,-96.7968559,Monday,January
2023-01-30,Florida,Lakeland,923 N Iowa Ave,11.0,0.0,0.0,0.0,5.0,,2023,,,,11.0,28.0394654,-81.9498042,Monday,January
2023-01-31,North Carolina,Durham,4100 block of Sudbury Rd,2.0,2.0,0.0,0.0,0.0,,2023,,,,4.0,35.996653,-78.9018053,Tuesday,January
2023-02-01,California,Los Angeles,711 E. 108 St,5.0,0.0,0.0,0.0,0.0,,2023,,,,5.0,34.0536909,-118.242766,Wednesday,February
2023-02-01,Texas,Texas City,8601 Emmett F Lowry Expy,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,29.396013,-94.9175485,Wednesday,February
2023-02-04,Texas,Huntsville,1505 19th St,2.0,2.0,0.0,0.0,2.0,,2023,,,,4.0,34.729847,-86.5859011,Saturday,February
2023-02-05,Colorado,Peyton,12252 Point Reyes Dr,3.0,2.0,0.0,0.0,0.0,,2023,,,,5.0,39.0288809,-104.4830238,Sunday,February
2023-02-05,California,Stockton,1300 block of W Fremont St,3.0,1.0,0.0,0.0,0.0,,2023,,,,4.0,37.9577016,-121.2907796,Sunday,February
2023-02-05,Arkansas,Newport,400 block of Clay St,4.0,1.0,0.0,0.0,4.0,,2023,,,,5.0,41.4899827,-71.3137707,Sunday,February
2023-02-05,Arizona,Tucson,4000 block of E Agate Knoll Dr,3.0,1.0,0.0,0.0,1.0,,2023,,,,4.0,32.2228765,-110.9748477,Sunday,February
2023-02-06,Texas,Corpus Christi,2700 block of Persimmon St,3.0,1.0,1.0,0.0,3.0,,2023,,,,5.0,27.7635302,-97.4033191,Monday,February
2023-02-08,North Carolina,Elizabeth City,1000 block of Walker Ave,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,36.2956836,-76.2247697,Wednesday,February
2023-02-08,North Carolina,Laurinburg,Marcellus St,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,34.7740495,-79.4628248,Wednesday,February
2023-02-08,Louisiana,New Orleans,Bullard Ave and Chef Menteur Hwy,4.0,2.0,0.0,0.0,0.0,,2023,,,,6.0,29.9759983,-90.0782127,Wednesday,February
2023-02-10,New York,Brooklyn,3222 Mermaid Ave,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,40.6526006,-73.9497211,Friday,February
2023-02-10,New York,Bronx,631 E Tremont Ave,2.0,2.0,0.0,0.0,2.0,,2023,,,,4.0,40.851039,-73.84025027765061,Friday,February
2023-02-12,Mississippi,Louisville,309 E John C Stennis Dr,5.0,1.0,0.0,0.0,0.0,,2023,,,,6.0,38.2542376,-85.759407,Sunday,February
2023-02-13,Michigan,East Lansing,509 E Circle Dr,5.0,3.0,0.0,1.0,0.0,,2023,,,,9.0,42.7320307,-84.4721678,Monday,February
2023-02-13,New Jersey,Paterson,50 block of 12th Ave,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,40.9167654,-74.171811,Monday,February
2023-02-14,New York,Buffalo,Crossman Ave and Heminway St,5.0,0.0,0.0,0.0,0.0,,2023,,,,5.0,42.8867166,-78.8783922,Tuesday,February
2023-02-14,Pennsylvania,Pittsburgh,1101 N Murtland St,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,40.4416941,-79.9900861,Tuesday,February
2023-02-15,Texas,El Paso,8401 Gateway Blvd W,3.0,1.0,1.0,0.0,1.0,,2023,,,,5.0,31.7550511,-106.4882345,Wednesday,February
2023-02-15,Maryland,Baltimore,1400 block of E Fayette St,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,39.2908816,-76.610759,Wednesday,February
2023-02-17,Mississippi,Coldwater,3196 Arkabutla Dam Road,0.0,6.0,0.0,0.0,1.0,,2023,,,,6.0,37.2689131,-99.3267808,Friday,February
2023-02-17,Georgia,Columbus,4499 Warm Springs Rd Connector,9.0,0.0,0.0,0.0,2.0,,2023,,,,9.0,39.9622601,-83.0007065,Friday,February
2023-02-18,South Carolina,Loris,3450 East SC 9 Business,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,34.0562812,-78.8903044,Saturday,February
2023-02-18,Georgia,Columbus,3048 Victory Dr,1.0,3.0,0.0,0.0,1.0,,2023,,,,4.0,39.9622601,-83.0007065,Saturday,February
2023-02-18,Missouri,Saint Louis,410 N Tucker Blvd,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,38.6280278,-90.1910154,Saturday,February
2023-02-19,Louisiana,New Orleans,St Charles Ave and Terpsichore St,4.0,1.0,0.0,0.0,1.0,,2023,,,,5.0,29.9759983,-90.0782127,Sunday,February
2023-02-19,Tennessee,Memphis,1482 E Shelby Dr,10.0,1.0,0.0,0.0,2.0,,2023,,,,11.0,35.1460249,-90.0517638,Sunday,February
2023-02-19,Indiana,Indianapolis,8005 42nd St,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,39.7683331,-86.1583502,Sunday,February
2023-02-19,Illinois,Chicago,I-57 and W 111th St,3.0,3.0,0.0,0.0,0.0,,2023,,,,6.0,41.8755616,-87.6244212,Sunday,February
2023-02-21,Colorado,Colorado Springs,3945 Palmer Park Blvd,5.0,0.0,0.0,0.0,0.0,,2023,,,,5.0,38.8339578,-104.825348,Tuesday,February
2023-02-22,Florida,Orlando,6100 block of Hialeah St,2.0,3.0,0.0,0.0,1.0,,2023,,,,5.0,28.5421109,-81.3790304,Wednesday,February
2023-02-23,Pennsylvania,Philadelphia,2003-05 N 31st St,7.0,0.0,0.0,0.0,0.0,,2023,,,,7.0,39.9527237,-75.1635262,Thursday,February
2023-02-24,Louisiana,Abbeville,1616 Veterans Memorial Dr,4.0,0.0,0.0,0.0,1.0,,2023,,,,4.0,50.1060835,1.8337029,Friday,February
2023-02-25,Minnesota,Saint Paul,500 Dale St N,3.0,2.0,0.0,0.0,1.0,,2023,,,,5.0,44.9497487,-93.0931028,Saturday,February
2023-02-25,Illinois,Machesney Park,1001 West Lane Rd,4.0,0.0,0.0,0.0,2.0,,2023,,,,4.0,42.3472406,-89.0389956,Saturday,February
2023-02-26,Tennessee,Memphis,4675 S 3rd St,4.0,1.0,0.0,0.0,0.0,,2023,,,,5.0,35.1460249,-90.0517638,Sunday,February
2023-02-26,Florida,Pompano Beach,401 NW 27th Ave,2.0,2.0,0.0,0.0,1.0,,2023,,,,4.0,26.2378597,-80.1247667,Sunday,February
2023-02-26,Michigan,Detroit,10300 block of Greensboro St,2.0,2.0,0.0,0.0,0.0,,2023,,,,4.0,42.3315509,-83.0466403,Sunday,February
2023-02-27,Ohio,New Richmond,1195 Riebel Ridge,1.0,3.0,0.0,1.0,0.0,,2023,,,,5.0,48.1651194,-65.8655584,Monday,February
2023-02-27,Tennessee,Memphis,W Essex Ave and Arkansas St,2.0,2.0,1.0,0.0,1.0,,2023,,,,5.0,35.1460249,-90.0517638,Monday,February
2023-03-01,Florida,Cocoa,4075 Alan Shepard Ave,0.0,4.0,0.0,0.0,1.0,,2023,,,,4.0,28.3553873,-80.7318827,Wednesday,March
2023-03-04,California,San Pedro,Paseo Del Mar and Graysby Ave,4.0,0.0,1.0,0.0,1.0,,2023,,,,5.0,14.6151189,-88.80798382506958,Saturday,March
2023-03-04,Missouri,Cape Girardeau,15 N Main St,5.0,0.0,0.0,0.0,2.0,,2023,,,,5.0,37.3034933,-89.5230357,Saturday,March
2023-03-04,Georgia,Douglasville,3377 Talkeetna Rd,7.0,2.0,0.0,0.0,5.0,,2023,,,,9.0,33.7514966,-84.7477136,Saturday,March
2023-03-04,California,Los Angeles,E 76th Place and S Main St,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,34.0536909,-118.242766,Saturday,March
2023-03-05,Illinois,Bolingbrook,123 Lee Lane,1.0,3.0,0.0,0.0,1.0,,2023,,,,4.0,41.7003302,-88.0717708,Sunday,March
2023-03-05,Maryland,Capitol Heights,1200 block of Elfin Ave,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,38.8849913,-76.9134765,Sunday,March
2023-03-05,Florida,Lake City,NW Alma Ave,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,44.4478474,-92.2678663,Sunday,March
2023-03-05,Louisiana,Shreveport,4725 Greenwood Rd,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,32.4707862,-93.7559378,Sunday,March
2023-03-06,Tennessee,Memphis,176 Hillview Ave,1.0,3.0,0.0,0.0,1.0,,2023,,,,4.0,35.1460249,-90.0517638,Monday,March
2023-03-06,California,Sacramento,2200 block of Rogue River Dr,1.0,3.0,0.0,0.0,1.0,,2023,,,,4.0,38.5810606,-121.493895,Monday,March
2023-03-07,Arkansas,Pine Bluff,2611 W 34th St,2.0,2.0,0.0,0.0,1.0,,2023,,,,4.0,34.2157064,-92.0140402,Tuesday,March
2023-03-07,Tennessee,Memphis,2100 block of Labelle St,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,35.1460249,-90.0517638,Tuesday,March
2023-03-10,Florida,Hialeah,14811 NW 87th Ct,0.0,4.0,0.0,1.0,0.0,,2023,,,,5.0,25.8575963,-80.2781057,Friday,March
2023-03-11,Washington,Vancouver,6701 E Mill Plain Blvd,3.0,1.0,0.0,0.0,2.0,,2023,,,,4.0,49.2608724,-123.113952,Saturday,March
2023-03-11,New York,Brooklyn,E 45th St and Snyder Ave,3.0,1.0,0.0,0.0,0.0,,2023,,,,4.0,40.6526006,-73.9497211,Saturday,March
2023-03-12,Texas,Laredo,4800 block of Roque Loop,14.0,0.0,0.0,0.0,1.0,,2023,,,,14.0,27.5236998,-99.497352,Sunday,March
2023-03-12,Texas,Dallas,3626 Villaverde Ave,0.0,4.0,0.0,0.0,2.0,,2023,,,,4.0,32.7762719,-96.7968559,Sunday,March
2023-03-13,Texas,Lubbock,9103 Ave P,3.0,1.0,0.0,0.0,1.0,,2023,,,,4.0,33.5634402,-101.8792389,Monday,March
2023-03-14,Alabama,Birmingham,8400 block of 8th Ave S,0.0,4.0,0.0,0.0,1.0,,2023,,,,4.0,52.4796992,-1.9026911,Tuesday,March
2023-03-15,Oregon,Portland,7900 NE 82nd Ave,2.0,2.0,0.0,0.0,0.0,,2023,,,,4.0,45.5202471,-122.674194,Wednesday,March
2023-03-18,Texas,Dallas,Gannon Ln and S Westmoreland Rd,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,32.7762719,-96.7968559,Saturday,March
2023-03-18,Illinois,Chicago,2425 E 72nd St,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,41.8755616,-87.6244212,Saturday,March
2023-03-18,Ohio,Columbus,1570 S. High St,4.0,2.0,0.0,0.0,0.0,,2023,,,,6.0,39.9622601,-83.0007065,Saturday,March
2023-03-20,Wisconsin,Milwaukee,N 14th St and W Concordia Ave,5.0,1.0,0.0,0.0,1.0,,2023,,,,6.0,43.0349931,-87.922497,Monday,March
2023-03-21,South Carolina,Sumter,190 Whitetail Cir,0.0,4.0,0.0,1.0,0.0,,2023,,,,5.0,28.6689748,-82.076402,Tuesday,March
2023-03-21,New Jersey,Trenton,45 N Stockton St,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,40.2205944,-74.7597219,Tuesday,March
2023-03-23,Maryland,Baltimore,2801 Edmondson Ave,5.0,1.0,0.0,0.0,1.0,,2023,,,,6.0,39.2908816,-76.610759,Thursday,March
2023-03-24,Louisiana,Shreveport,1800 block of Logan St,8.0,0.0,0.0,0.0,0.0,,2023,,,,8.0,32.4707862,-93.7559378,Friday,March
2023-03-25,Louisiana,Shreveport,200 block of Texas St,5.0,1.0,0.0,0.0,1.0,,2023,,,,6.0,32.4707862,-93.7559378,Saturday,March
2023-03-25,Illinois,Macomb,533 N Johnson St,10.0,1.0,0.0,0.0,2.0,,2023,,,,11.0,42.6741189,-82.902901,Saturday,March
2023-03-25,North Carolina,Williamston,W Pine St,5.0,0.0,0.0,0.0,0.0,,2023,,,,5.0,42.689151,-84.2832798,Saturday,March
2023-03-25,New York,Hempstead,Spencer Pl and Jerusalem Ave,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,33.6949319,-93.6929825,Saturday,March
2023-03-26,Minnesota,Minneapolis,5601 Brooklyn Blvd,6.0,0.0,0.0,0.0,0.0,,2023,,,,6.0,44.9772995,-93.2654692,Sunday,March
2023-03-26,Pennsylvania,Philadelphia,1900 block of N 19th St,2.0,2.0,0.0,0.0,0.0,,2023,,,,4.0,39.9527237,-75.1635262,Sunday,March
2023-03-26,Louisiana,Minden,801 Harris St,4.0,0.0,0.0,0.0,3.0,,2023,,,,4.0,52.2881045,8.9168852,Sunday,March
2023-03-26,Arkansas,Little Rock,3002 Washington St,5.0,2.0,0.0,0.0,0.0,,2023,,,,7.0,34.7465071,-92.2896267,Sunday,March
2023-03-27,Wisconsin,Milwaukee,7225 N 76th St,5.0,0.0,0.0,0.0,0.0,,2023,,,,5.0,43.0349931,-87.922497,Monday,March
2023-03-27,Tennessee,Nashville,33 Burton Hills Blvd,0.0,6.0,0.0,1.0,0.0,,2023,,,,7.0,36.1622767,-86.7742984,Monday,March
2023-03-29,Tennessee,Memphis,6980 Winchester Rd,4.0,2.0,1.0,0.0,3.0,,2023,,,,7.0,35.1460249,-90.0517638,Wednesday,March
2023-04-01,Maryland,Baltimore,3205 Woodring Ave,1.0,3.0,0.0,0.0,1.0,,2023,,,,4.0,39.2908816,-76.610759,Saturday,April
2023-04-02,North Carolina,Fayetteville,5044 Yadkin Rd,4.0,1.0,0.0,0.0,0.0,,2023,,,,5.0,36.0625843,-94.1574328,Sunday,April
2023-04-02,California,Moreno Valley,24700 block of Sunnymead Blvd,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,33.937517,-117.2305944,Sunday,April
2023-04-02,District of Columbia,Washington,2900 block of Martin Luther King Jr Ave SE,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,38.8950368,-77.0365427,Sunday,April
2023-04-03,Colorado,Pueblo,1000 block of E 11th St,3.0,1.0,0.0,0.0,0.0,,2023,,,,4.0,38.2544472,-104.609141,Monday,April
2023-04-03,Georgia,Atlanta,2479 Abner Terrace NW,3.0,1.0,0.0,0.0,0.0,,2023,,,,4.0,33.7489924,-84.3902644,Monday,April
2023-04-03,Tennessee,Jackson,1600 block of Hollywood Dr,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,32.3086744,-90.1983063,Monday,April
2023-04-04,Pennsylvania,Philadelphia,3400 block of Rorer St,4.0,1.0,0.0,0.0,0.0,,2023,,,,5.0,39.9527237,-75.1635262,Tuesday,April
2023-04-05,Virginia,Virginia Beach,700 block of Lake Edward Dr,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,36.8529841,-75.9774183,Wednesday,April
2023-04-06,Pennsylvania,Philadelphia,3700 block of N Carlisle St,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,39.9527237,-75.1635262,Thursday,April
2023-04-07,Louisiana,New Orleans,I-10 and Read Blvd,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,29.9759983,-90.0782127,Friday,April
2023-04-07,South Carolina,Isle Of Palms,1140 Ocean Blvd,5.0,0.0,0.0,0.0,3.0,,2023,,,,5.0,32.7867697,-79.7880359,Friday,April
2023-04-08,Texas,Houston,250 Uvalde Road,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,29.7589382,-95.3676974,Saturday,April
2023-04-09,Florida,Orlando,5344 Lescot Ln,2.0,3.0,0.0,0.0,0.0,,2023,,,,5.0,28.5421109,-81.3790304,Sunday,April
2023-04-10,Kentucky,Louisville,333 E Main St,5.0,5.0,0.0,1.0,0.0,,2023,,,,11.0,38.2542376,-85.759407,Monday,April
2023-04-11,District of Columbia,Washington,4001 Benning Rd NE,3.0,1.0,0.0,0.0,0.0,,2023,,,,4.0,38.8950368,-77.0365427,Tuesday,April
2023-04-12,Ohio,Toledo,998 Dorr St,5.0,1.0,0.0,0.0,0.0,,2023,,,,6.0,39.8560679,-4.0239568,Wednesday,April
2023-04-12,Indiana,Fort Wayne,3530 Harvester Ave,3.0,1.0,0.0,0.0,0.0,,2023,,,,4.0,41.0799898,-85.1386015,Wednesday,April
2023-04-12,New Jersey,Trenton,Spring St and Calhoun St,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,40.2205944,-74.7597219,Wednesday,April
2023-04-12,North Carolina,Goldsboro,112 N. Leslie St,5.0,1.0,0.0,0.0,0.0,,2023,,,,6.0,35.3848841,-77.9927651,Wednesday,April
2023-04-13,Michigan,Detroit,13570 block of Penrod St,4.0,0.0,1.0,0.0,1.0,,2023,,,,5.0,42.3315509,-83.0466403,Thursday,April
2023-04-13,New York,Bronx,1859 Westchester Ave,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,40.851039,-73.84025027765061,Thursday,April
2023-04-14,Missouri,Kansas City,3500 Prospect Ave,4.0,1.0,0.0,0.0,0.0,,2023,,,,5.0,39.100105,-94.5781416,Friday,April
2023-04-15,Hawaii,Waianae,87131 Kaukamana Rd,3.0,2.0,0.0,0.0,2.0,,2023,,,,5.0,21.4454875,-158.18782389776402,Saturday,April
2023-04-15,Alabama,Dadeville,220 N Broadnax St,32.0,4.0,0.0,0.0,6.0,,2023,,,,36.0,32.831238,-85.7635692,Saturday,April
2023-04-15,New Jersey,Paterson,14th Ave and E 22nd St,6.0,0.0,0.0,0.0,0.0,,2023,,,,6.0,40.9167654,-74.171811,Saturday,April
2023-04-15,California,Northridge,19105 Parthenia St,3.0,1.0,0.0,0.0,1.0,,2023,,,,4.0,34.2345615,-118.5369316,Saturday,April
2023-04-15,Arizona,Phoenix,4617 W Indian School Rd,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,33.4484367,-112.074141,Saturday,April
2023-04-15,Kentucky,Louisville,1200 Southwestern Pkwy,4.0,2.0,0.0,0.0,0.0,,2023,,,,6.0,38.2542376,-85.759407,Saturday,April
2023-04-15,New Jersey,Newark,400 block of Leslie St,3.0,1.0,0.0,0.0,1.0,,2023,,,,4.0,40.735657,-74.1723667,Saturday,April
2023-04-16,Georgia,Keysville,Tyrone Brooks Dr,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,33.242412,-82.22987809984025,Sunday,April
2023-04-16,Mississippi,Biloxi,2466 Beach Blvd,5.0,0.0,0.0,0.0,1.0,,2023,,,,5.0,30.4007626,-88.8893818,Sunday,April
2023-04-17,Maryland,Baltimore,2000 block of Charles St,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,39.2908816,-76.610759,Monday,April
2023-04-18,North Carolina,Fayetteville,200 block of Alphin St,3.0,1.0,0.0,0.0,2.0,,2023,,,,4.0,36.0625843,-94.1574328,Tuesday,April
2023-04-18,Maine,Bowdoin,1459 Augusta Rd,3.0,4.0,0.0,0.0,1.0,,2023,,,,7.0,44.0364973,-69.9720794,Tuesday,April
2023-04-20,Connecticut,Hartford,Huntington St and Asylum Ave,3.0,1.0,0.0,0.0,0.0,,2023,,,,4.0,41.764582,-72.6908547,Thursday,April
2023-04-20,New Jersey,Trenton,269 Hamilton Ave,3.0,1.0,0.0,0.0,0.0,,2023,,,,4.0,40.2205944,-74.7597219,Thursday,April
2023-04-21,Georgia,Rockmart,Fairview Rd and Morgan St,4.0,0.0,0.0,0.0,0.0,,2023,,,,4.0,34.0026005,-85.0416133,Friday,April
2023-04-21,District of Columbia,Washington,500 block of Lebaum St SE,8.0,0.0,0.0,0.0,1.0,,2023,,,,8.0,38.8950368,-77.0365427,Friday,April
2023-04-22,North Carolina,Winston Salem (Winston-salem),1256 Alder St,4.0,1.0,0.0,0.0,0.0,,2023,,,,5.0,36.1000934,-80.2466882503339,Saturday,April
2023-04-23,Texas,Jasper,470 County Rd 263,11.0,0.0,0.0,0.0,4.0,,2023,,,,11.0,30.7485258,-94.000884,Sunday,April
2023-04-28,Texas,Cleveland,171 Walter Dr,0.0,5.0,0.0,0.0,1.0,,2023,,,,5.0,41.4996574,-81.6936772,Friday,April
